of_time,of_distance,ms_time,ms_distance
11.810000000000000497,-2.6006475309259258211e-05,11.609999999999999432,0.00026175062521360814571
11.810000000000000497,-2.6006475309259258211e-05,11.609999999999999432,0.00026175062521360814571
11.810000000000000497,-2.6006475309259258211e-05,11.609999999999999432,0.00026175062521360814571
11.910000000000000142,-2.6734891434898599982e-05,11.609999999999999432,0.00026175062521360814571
11.910000000000000142,-2.6734891434898599982e-05,11.609999999999999432,0.00026175062521360814571
11.910000000000000142,-2.6734891434898599982e-05,11.609999999999999432,0.00026175062521360814571
11.910000000000000142,-2.6734891434898599982e-05,11.609999999999999432,0.00026175062521360814571
11.910000000000000142,-2.6734891434898599982e-05,11.609999999999999432,0.00026175062521360814571
12.010999999999999233,0.012050081975758075714,11.609999999999999432,0.00026175062521360814571
12.010999999999999233,0.012050081975758075714,11.609999999999999432,0.00026175062521360814571
12.010999999999999233,0.012050081975758075714,11.609999999999999432,0.00026175062521360814571
12.010999999999999233,0.012050081975758075714,11.710000000000000853,0.00026340209296904504299
12.109999999999999432,0.041478786617517471313,11.710000000000000853,0.00026340209296904504299
12.109999999999999432,0.041478786617517471313,11.710000000000000853,0.00026340209296904504299
12.109999999999999432,0.041478786617517471313,11.710000000000000853,0.00026340209296904504299
12.109999999999999432,0.041478786617517471313,11.710000000000000853,0.00026340209296904504299
12.109999999999999432,0.041478786617517471313,11.710000000000000853,0.00026340209296904504299
12.109999999999999432,0.041478786617517471313,11.710000000000000853,0.00026340209296904504299
12.210000000000000853,0.10618564486503601074,11.710000000000000853,0.00026340209296904504299
12.210000000000000853,0.10618564486503601074,11.710000000000000853,0.00026340209296904504299
12.210000000000000853,0.10618564486503601074,11.710000000000000853,0.00026340209296904504299
12.210000000000000853,0.10618564486503601074,11.810000000000000497,0.00026440832880325615406
12.310000000000000497,0.19570092856884002686,11.810000000000000497,0.00026440832880325615406
12.310000000000000497,0.19570092856884002686,11.810000000000000497,0.00026440832880325615406
12.310000000000000497,0.19570092856884002686,11.810000000000000497,0.00026440832880325615406
12.310000000000000497,0.19570092856884002686,11.810000000000000497,0.00026440832880325615406
12.310000000000000497,0.19570092856884002686,11.810000000000000497,0.00026440832880325615406
12.310000000000000497,0.19570092856884002686,11.810000000000000497,0.00026440832880325615406
12.410000000000000142,0.29592740535736083984,11.810000000000000497,0.00026440832880325615406
12.410000000000000142,0.29592740535736083984,11.810000000000000497,0.00026440832880325615406
12.410000000000000142,0.29592740535736083984,11.810000000000000497,0.00026440832880325615406
12.410000000000000142,0.29592740535736083984,11.910000000000000142,0.014630949124693870544
12.410000000000000142,0.29592740535736083984,11.910000000000000142,0.014630949124693870544
12.509999999999999787,0.39633727073669433594,11.910000000000000142,0.014630949124693870544
12.509999999999999787,0.39633727073669433594,11.910000000000000142,0.014630949124693870544
12.509999999999999787,0.39633727073669433594,11.910000000000000142,0.014630949124693870544
12.509999999999999787,0.39633727073669433594,11.910000000000000142,0.014630949124693870544
12.609999999999999432,0.4969558417797088623,11.910000000000000142,0.014630949124693870544
12.609999999999999432,0.4969558417797088623,11.910000000000000142,0.014630949124693870544
12.609999999999999432,0.4969558417797088623,11.910000000000000142,0.014630949124693870544
12.609999999999999432,0.4969558417797088623,11.910000000000000142,0.014630949124693870544
12.609999999999999432,0.4969558417797088623,12.010999999999999233,0.058986246585845947266
12.609999999999999432,0.4969558417797088623,12.010999999999999233,0.058986246585845947266
12.710000000000000853,0.59735250473022460938,12.010999999999999233,0.058986246585845947266
12.710000000000000853,0.59735250473022460938,12.010999999999999233,0.058986246585845947266
12.710000000000000853,0.59735250473022460938,12.010999999999999233,0.058986246585845947266
12.710000000000000853,0.59735250473022460938,12.010999999999999233,0.058986246585845947266
12.810000000000000497,0.69775253534317016602,12.010999999999999233,0.058986246585845947266
12.810000000000000497,0.69775253534317016602,12.010999999999999233,0.058986246585845947266
12.810000000000000497,0.69775253534317016602,12.010999999999999233,0.058986246585845947266
12.810000000000000497,0.69775253534317016602,12.010999999999999233,0.058986246585845947266
12.810000000000000497,0.69775253534317016602,12.109999999999999432,0.13332341611385345459
12.910999999999999588,0.79908388853073120117,12.109999999999999432,0.13332341611385345459
12.910999999999999588,0.79908388853073120117,12.109999999999999432,0.13332341611385345459
12.910999999999999588,0.79908388853073120117,12.109999999999999432,0.13332341611385345459
12.910999999999999588,0.79908388853073120117,12.109999999999999432,0.13332341611385345459
12.910999999999999588,0.79908388853073120117,12.109999999999999432,0.13332341611385345459
12.910999999999999588,0.79908388853073120117,12.109999999999999432,0.13332341611385345459
13.010999999999999233,0.8993828892707824707,12.109999999999999432,0.13332341611385345459
13.010999999999999233,0.8993828892707824707,12.109999999999999432,0.13332341611385345459
13.010999999999999233,0.8993828892707824707,12.109999999999999432,0.13332341611385345459
13.010999999999999233,0.8993828892707824707,12.210000000000000853,0.23329643905162811279
13.010999999999999233,0.8993828892707824707,12.210000000000000853,0.23329643905162811279
13.109999999999999432,0.99855184555053710938,12.210000000000000853,0.23329643905162811279
13.109999999999999432,0.99855184555053710938,12.210000000000000853,0.23329643905162811279
13.109999999999999432,0.99855184555053710938,12.210000000000000853,0.23329643905162811279
13.109999999999999432,0.99855184555053710938,12.210000000000000853,0.23329643905162811279
13.211000000000000298,1.0988395214080810547,12.210000000000000853,0.23329643905162811279
13.211000000000000298,1.0988395214080810547,12.210000000000000853,0.23329643905162811279
13.211000000000000298,1.0988395214080810547,12.210000000000000853,0.23329643905162811279
13.211000000000000298,1.0988395214080810547,12.210000000000000853,0.23329643905162811279
13.211000000000000298,1.0988395214080810547,12.310000000000000497,0.33328989148139953613
13.211000000000000298,1.0988395214080810547,12.310000000000000497,0.33328989148139953613
13.310000000000000497,1.1991158723831176758,12.310000000000000497,0.33328989148139953613
13.310000000000000497,1.1991158723831176758,12.310000000000000497,0.33328989148139953613
13.310000000000000497,1.1991158723831176758,12.310000000000000497,0.33328989148139953613
13.310000000000000497,1.1991158723831176758,12.310000000000000497,0.33328989148139953613
13.410999999999999588,1.2994313240051269531,12.310000000000000497,0.33328989148139953613
13.410999999999999588,1.2994313240051269531,12.310000000000000497,0.33328989148139953613
13.410999999999999588,1.2994313240051269531,12.310000000000000497,0.33328989148139953613
13.410999999999999588,1.2994313240051269531,12.310000000000000497,0.33328989148139953613
13.410999999999999588,1.2994313240051269531,12.410000000000000142,0.43328079581260681152
13.410999999999999588,1.2994313240051269531,12.410000000000000142,0.43328079581260681152
13.509999999999999787,1.3997155427932739258,12.410000000000000142,0.43328079581260681152
13.509999999999999787,1.3997155427932739258,12.410000000000000142,0.43328079581260681152
13.509999999999999787,1.3997155427932739258,12.410000000000000142,0.43328079581260681152
13.509999999999999787,1.3997155427932739258,12.410000000000000142,0.43328079581260681152
13.509999999999999787,1.3997155427932739258,12.410000000000000142,0.43328079581260681152
13.612999999999999545,1.5020349025726318359,12.410000000000000142,0.43328079581260681152
13.612999999999999545,1.5020349025726318359,12.410000000000000142,0.43328079581260681152
13.612999999999999545,1.5020349025726318359,12.410000000000000142,0.43328079581260681152
13.612999999999999545,1.5020349025726318359,12.509999999999999787,0.53327864408493041992
13.612999999999999545,1.5020349025726318359,12.509999999999999787,0.53327864408493041992
13.710000000000000853,1.600292205810546875,12.509999999999999787,0.53327864408493041992
