of_linear_x_time,of_linear_x,of_linear_y_time,of_linear_y,of_linear_z_time,of_linear_z
16.870000000000000995, 1.0003341218750938513, 16.870000000000000995, 0, 16.870000000000000995, 0
16.90899999999999892, 1.0004817013460569619, 16.90899999999999892, 0, 16.90899999999999892, 0
16.957999999999998408, 1.0001752595999016116, 16.957999999999998408, 0, 16.957999999999998408, 0
16.957999999999998408, 1.0001383383716564435, 16.957999999999998408, 0, 16.957999999999998408, 0
16.957999999999998408, 1.0002930852602667233, 16.957999999999998408, 0, 16.957999999999998408, 0
17.004000000000001336, 1.000433094349961749, 17.004000000000001336, 0, 17.004000000000001336, 0
17.004000000000001336, 1.0001822535977573647, 17.004000000000001336, 0, 17.004000000000001336, 0
17.007999999999999119, 1.0003247795373737539, 17.007999999999999119, 0, 17.007999999999999119, 0
17.028999999999999915, 1.0001603995910373079, 17.028999999999999915, 0, 17.028999999999999915, 0
17.070000000000000284, 1.0002991838728518825, 17.070000000000000284, 0, 17.070000000000000284, 0
17.070000000000000284, 1.0001639346077257908, 17.070000000000000284, 0, 17.070000000000000284, 0
17.114000000000000767, 1.0002993766117109775, 17.114000000000000767, 0, 17.114000000000000767, 0
17.114000000000000767, 1.0001832671231620786, 17.114000000000000767, 0, 17.114000000000000767, 0
17.15899999999999892, 1.000308945092248436, 17.15899999999999892, 0, 17.15899999999999892, 0
17.15899999999999892, 1.0001990689751423247, 17.15899999999999892, 0, 17.15899999999999892, 0
17.202000000000001734, 1.0003218650716145799, 17.202000000000001734, 0, 17.202000000000001734, 0
17.202000000000001734, 1.0004511241205327199, 17.202000000000001734, 0, 17.202000000000001734, 0
17.245000000000000995, 1.0001937597269334734, 17.245000000000000995, 0, 17.245000000000000995, 0
17.245000000000000995, 1.0003183243421427395, 17.245000000000000995, 0, 17.245000000000000995, 0
17.28399999999999892, 1.000150300128892944, 17.28399999999999892, 0, 17.28399999999999892, 0
17.28399999999999892, 1.0001872721466633642, 17.28399999999999892, 0, 17.28399999999999892, 0
17.327999999999999403, 1.0002890273895324036, 17.327999999999999403, 0, 17.327999999999999403, 0
17.327999999999999403, 1.0004087394399665545, 17.327999999999999403, 0, 17.327999999999999403, 0
17.368999999999999773, 1.0002715204921190928, 17.368999999999999773, 0, 17.368999999999999773, 0
17.368999999999999773, 1.0003880985228705836, 17.368999999999999773, 0, 17.368999999999999773, 0
17.408000000000001251, 1.0002845000793485486, 17.408000000000001251, 0, 17.408000000000001251, 0
17.408000000000001251, 1.0003926307887456293, 17.408000000000001251, 0, 17.408000000000001251, 0
17.454000000000000625, 1.0002822089211520495, 17.454000000000000625, 0, 17.454000000000000625, 0
17.454000000000000625, 1.000382002186064101, 17.454000000000000625, 0, 17.454000000000000625, 0
17.454000000000000625, 1.0002094284719342809, 17.454000000000000625, 0, 17.454000000000000625, 0
17.498000000000001108, 1.0003114791750125079, 17.498000000000001108, 0, 17.498000000000001108, 0
17.498000000000001108, 1.0001367217869392423, 17.498000000000001108, 0, 17.498000000000001108, 0
17.509000000000000341, 1.0002406975066902017, 17.509000000000000341, 0, 17.509000000000000341, 0
17.530000000000001137, 1.0003446732264411612, 17.530000000000001137, 0, 17.530000000000001137, 0
17.571999999999999176, 1.0000755462852262134, 17.571999999999999176, 0, 17.571999999999999176, 0
17.571999999999999176, 1.0001749883083277393, 17.571999999999999176, 0, 17.571999999999999176, 0
17.614000000000000767, 1.0000357678910172243, 17.614000000000000767, 0, 17.614000000000000767, 0
17.614000000000000767, 1.0000470063953468269, 17.614000000000000767, 0, 17.614000000000000767, 0
17.655000000000001137, 1.00014723598654931, 17.655000000000001137, 0, 17.655000000000001137, 0
17.655000000000001137, 1.0001460504673029828, 17.655000000000001137, 0, 17.655000000000001137, 0
17.696000000000001506, 1.0002450972184693256, 17.696000000000001506, 0, 17.696000000000001506, 0
17.696000000000001506, 1.0001373617222546475, 17.696000000000001506, 0, 17.696000000000001506, 0
17.737999999999999545, 1.0002338790879192754, 17.737999999999999545, 0, 17.737999999999999545, 0
17.737999999999999545, 1.0003212043235205631, 17.737999999999999545, 0, 17.737999999999999545, 0
17.78399999999999892, 1.0001533334774215245, 17.78399999999999892, 0, 17.78399999999999892, 0
17.78399999999999892, 1.0002376080980293072, 17.78399999999999892, 0, 17.78399999999999892, 0
17.827000000000001734, 1.0001282446296306805, 17.827000000000001734, 0, 17.827000000000001734, 0
17.827000000000001734, 1.0001451067843167841, 17.827000000000001734, 0, 17.827000000000001734, 0
17.86799999999999855, 1.0002347949100460767, 17.86799999999999855, 0, 17.86799999999999855, 0
17.86799999999999855, 1.0003202121726455509, 17.86799999999999855, 0, 17.86799999999999855, 0
17.911999999999999034, 1.00022236566738143, 17.911999999999999034, 0, 17.911999999999999034, 0
17.911999999999999034, 1.0003013876447097719, 17.911999999999999034, 0, 17.911999999999999034, 0
17.911999999999999034, 1.0002223411054702584, 17.911999999999999034, 0, 17.911999999999999034, 0
17.954999999999998295, 1.0003035406077789293, 17.954999999999998295, 0, 17.954999999999998295, 0
17.954999999999998295, 1.000188723344403563, 17.954999999999998295, 0, 17.954999999999998295, 0
17.969000000000001194, 1.0002675280602575381, 17.969000000000001194, 0, 17.969000000000001194, 0
17.989000000000000767, 1.0001176586332065632, 17.989000000000000767, 0, 17.989000000000000767, 0
18.028999999999999915, 1.0001936693758970431, 18.028999999999999915, 0, 18.028999999999999915, 0
18.028999999999999915, 1.000060028892444608, 18.028999999999999915, 0, 18.028999999999999915, 0
18.070000000000000284, 1.0001334779672332864, 18.070000000000000284, 0, 18.070000000000000284, 0
18.071000000000001506, 1.0000479208531718456, 18.071000000000001506, 0, 18.071000000000001506, 0
18.112999999999999545, 1.0001158102154250606, 18.112999999999999545, 0, 18.112999999999999545, 0
18.112999999999999545, 1.0000513710429239644, 18.112999999999999545, 0, 18.112999999999999545, 0
18.153999999999999915, 1.0001246629306805858, 18.153999999999999915, 0, 18.153999999999999915, 0
18.153999999999999915, 1.0000640600758359255, 18.153999999999999915, 0, 18.153999999999999915, 0
18.19900000000000162, 1.0001357229683973671, 18.19900000000000162, 0, 18.19900000000000162, 0
18.19900000000000162, 1.0002005608235720047, 18.19900000000000162, 0, 18.19900000000000162, 0
18.24299999999999855, 1.0000847888476183112, 18.24299999999999855, 0, 18.24299999999999855, 0
18.24299999999999855, 1.0001474623059407598, 18.24299999999999855, 0, 18.24299999999999855, 0
18.286000000000001364, 1.0000785626204438117, 18.286000000000001364, 0, 18.286000000000001364, 0
18.286000000000001364, 1.0000944938566154185, 18.286000000000001364, 0, 18.286000000000001364, 0
18.327999999999999403, 1.0001549863638994342, 18.327999999999999403, 0, 18.327999999999999403, 0
18.327999999999999403, 1.0001140020111507489, 18.327999999999999403, 0, 18.327999999999999403, 0
18.376000000000001222, 1.0001763872923219445, 18.376000000000001222, 0, 18.376000000000001222, 0
18.376000000000001222, 1.0002418918375517443, 18.376000000000001222, 0, 18.376000000000001222, 0
18.376000000000001222, 1.0001728076434641679, 18.376000000000001222, 0, 18.376000000000001222, 0
18.416000000000000369, 1.000233625645226665, 18.416000000000000369, 0, 18.416000000000000369, 0
18.416000000000000369, 1.0001851155723879838, 18.416000000000000369, 0, 18.416000000000000369, 0
18.428999999999998494, 1.0002445978084035794, 18.428999999999998494, 0, 18.428999999999998494, 0
18.449999999999999289, 1.0001751391565036897, 18.449999999999999289, 0, 18.449999999999999289, 0
18.487999999999999545, 1.0002301166384670594, 18.487999999999999545, 0, 18.487999999999999545, 0
18.53399999999999892, 1.0001210279872687625, 18.53399999999999892, 0, 18.53399999999999892, 0
18.53399999999999892, 1.0001712139851435257, 18.53399999999999892, 0, 18.53399999999999892, 0
18.53399999999999892, 1.00004549878056892, 18.53399999999999892, 0, 18.53399999999999892, 0
18.573000000000000398, 1.0000990428398939258, 18.573000000000000398, 0, 18.573000000000000398, 0
18.573000000000000398, 1.0000114961837858196, 18.573000000000000398, 0, 18.573000000000000398, 0
18.588999999999998636, 1.0000633156845719629, 18.588999999999998636, 0, 18.588999999999998636, 0
18.609999999999999432, 1.0000141193301890219, 18.609999999999999432, 0, 18.609999999999999432, 0
18.655999999999998806, 1.0000621454947276057, 18.655999999999998806, 0, 18.655999999999998806, 0
18.655999999999998806, 0.99999692623543723347, 18.655999999999998806, 0, 18.655999999999998806, 0
18.702999999999999403, 1.0000460595373183992, 18.702999999999999403, 0, 18.702999999999999403, 0
18.702999999999999403, 1.0000951928391996759, 18.702999999999999403, 0, 18.702999999999999403, 0
18.743999999999999773, 1.0000282199376231418, 18.743999999999999773, 0, 18.743999999999999773, 0
18.743999999999999773, 1.0000423781018654701, 18.743999999999999773, 0, 18.743999999999999773, 0
18.788000000000000256, 1.0000896712561107016, 18.788000000000000256, 0, 18.788000000000000256, 0
18.788000000000000256, 1.0001040678933077466, 18.788000000000000256, 0, 18.788000000000000256, 0
18.826000000000000512, 1.0001485585214822116, 18.826000000000000512, 0, 18.826000000000000512, 0
18.826000000000000512, 1.0000828840645525908, 18.826000000000000512, 0, 18.826000000000000512, 0
18.870000000000000995, 1.0001260656834889406, 18.870000000000000995, 0, 18.870000000000000995, 0
18.870000000000000995, 1.0001715200192113908, 18.870000000000000995, 0, 18.870000000000000995, 0
18.870000000000000995, 1.0001115039433285947, 18.870000000000000995, 0, 18.870000000000000995, 0
18.914000000000001478, 1.000122605363354733, 18.914000000000001478, 0, 18.914000000000001478, 0
18.914000000000001478, 1.0001663559214830634, 18.914000000000001478, 0, 18.914000000000001478, 0
18.928999999999998494, 1.0001251191602358315, 18.928999999999998494, 0, 18.928999999999998494, 0
18.94900000000000162, 1.0001678209370767902, 18.94900000000000162, 0, 18.94900000000000162, 0
18.993999999999999773, 1.0002126578027599191, 18.993999999999999773, 0, 18.993999999999999773, 0
18.993999999999999773, 1.0001178572880755624, 18.993999999999999773, 0, 18.993999999999999773, 0
19.039000000000001478, 1.0001589058181887815, 19.039000000000001478, 0, 19.039000000000001478, 0
19.039000000000001478, 1.0000487999838816311, 19.039000000000001478, 0, 19.039000000000001478, 0
19.082999999999998408, 1.0000880013278772296, 19.082999999999998408, 0, 19.082999999999998408, 0
19.082999999999998408, 0.99999748809965982588, 19.082999999999998408, 0, 19.082999999999998408, 0
19.126000000000001222, 1.0000332011976229563, 19.126000000000001222, 0, 19.126000000000001222, 0
19.126000000000001222, 0.99998390989125596207, 19.126000000000001222, 0, 19.126000000000001222, 0
19.169000000000000483, 1.0000222669990030955, 19.169000000000000483, 0, 19.169000000000000483, 0
19.169000000000000483, 1.0000587975778099104, 19.169000000000000483, 0, 19.169000000000000483, 0
19.210000000000000853, 0.99999130658733548227, 19.210000000000000853, 0, 19.210000000000000853, 0
19.210000000000000853, 1.0000265936360619445, 19.210000000000000853, 0, 19.210000000000000853, 0
19.210000000000000853, 1.0000044753390024965, 19.210000000000000853, 0, 19.210000000000000853, 0
19.253000000000000114, 1.0000187516657956799, 19.253000000000000114, 0, 19.253000000000000114, 0
19.253000000000000114, 1.0000547978382872127, 19.253000000000000114, 0, 19.253000000000000114, 0
19.269999999999999574, 1.0000431726713499003, 19.269999999999999574, 0, 19.269999999999999574, 0
19.289999999999999147, 1.0000769357360224099, 19.289999999999999147, 0, 19.289999999999999147, 0
19.330999999999999517, 1.0001090106474612718, 19.330999999999999517, 0, 19.330999999999999517, 0
19.330999999999999517, 1.0000874775798331839, 19.330999999999999517, 0, 19.330999999999999517, 0
19.371999999999999886, 1.0001238518844737246, 19.371999999999999886, 0, 19.371999999999999886, 0
19.371999999999999886, 1.00010111974333471, 19.371999999999999886, 0, 19.371999999999999886, 0
19.411000000000001364, 1.0001335654141965126, 19.411000000000001364, 0, 19.411000000000001364, 0
19.411000000000001364, 1.0001242212440790702, 19.411000000000001364, 0, 19.411000000000001364, 0
19.455999999999999517, 1.0001577525476452735, 19.455999999999999517, 0, 19.455999999999999517, 0
19.455999999999999517, 1.0001353894254214616, 19.455999999999999517, 0, 19.455999999999999517, 0
19.503000000000000114, 1.0001666793522738796, 19.503000000000000114, 0, 19.503000000000000114, 0
19.503000000000000114, 1.0001230947363766166, 19.503000000000000114, 0, 19.503000000000000114, 0
19.542999999999999261, 1.0001534690317215315, 19.542999999999999261, 0, 19.542999999999999261, 0
19.542999999999999261, 1.000064551880141428, 19.542999999999999261, 0, 19.542999999999999261, 0
19.585999999999998522, 1.0000934675755623893, 19.585999999999998522, 0, 19.585999999999998522, 0
19.585999999999998522, 0.99999745343351598148, 19.585999999999998522, 0, 19.585999999999998522, 0
19.63200000000000145, 1.0000248249438818959, 19.63200000000000145, 0, 19.63200000000000145, 0
19.63200000000000145, 0.99996517008698138085, 19.63200000000000145, 0, 19.63200000000000145, 0
19.63200000000000145, 0.99999149395537878515, 19.63200000000000145, 0, 19.63200000000000145, 0
19.676999999999999602, 0.99996902983474678095, 19.676999999999999602, 0, 19.676999999999999602, 0
19.676999999999999602, 0.99999475709297647175, 19.676999999999999602, 0, 19.676999999999999602, 0
19.689000000000000057, 0.99997524397288628517, 19.689000000000000057, 0, 19.689000000000000057, 0
19.708999999999999631, 1.0000004163082774067, 19.708999999999999631, 0, 19.708999999999999631, 0
19.753000000000000114, 1.0000255886436684172, 19.753000000000000114, 0, 19.753000000000000114, 0
19.753000000000000114, 1.0000075300171671344, 19.753000000000000114, 0, 19.753000000000000114, 0
19.789000000000001478, 1.0000218183123554816, 19.789000000000001478, 0, 19.789000000000001478, 0
19.789000000000001478, 1.0000450920482633066, 19.789000000000001478, 0, 19.789000000000001478, 0
19.829000000000000625, 1.0000559056507638545, 19.829000000000000625, 0, 19.829000000000000625, 0
19.829000000000000625, 1.0000802364165171099, 19.829000000000000625, 0, 19.829000000000000625, 0
19.875, 1.0000699964524442098, 19.875, 0, 19.875, 0
19.875, 1.0000951004420983725, 19.875, 0, 19.875, 0
19.917999999999999261, 1.0001178135755950382, 19.917999999999999261, 0, 19.917999999999999261, 0
19.917999999999999261, 1.0000937722765912419, 19.917999999999999261, 0, 19.917999999999999261, 0
19.960000000000000853, 1.0001170977094984149, 19.960000000000000853, 0, 19.960000000000000853, 0
19.960000000000000853, 1.0001039465497654213, 19.960000000000000853, 0, 19.960000000000000853, 0
20.001999999999998892, 1.0001042306591820807, 20.001999999999998892, 0, 20.001999999999998892, 0
20.001999999999998892, 1.0001256837112473264, 20.001999999999998892, 0, 20.001999999999998892, 0
20.047000000000000597, 1.0001117233670897555, 20.047000000000000597, 0, 20.047000000000000597, 0
20.047000000000000597, 1.0001327375088417959, 20.047000000000000597, 0, 20.047000000000000597, 0
20.09100000000000108, 0.99999692361428238474, 20.09100000000000108, 0, 20.09100000000000108, 0
20.09100000000000108, 1.0000140460288582389, 20.09100000000000108, 0, 20.09100000000000108, 0
20.09100000000000108, 1.0000341900460063549, 20.09100000000000108, 0, 20.09100000000000108, 0
20.135999999999999233, 0.99993902668686140967, 20.135999999999999233, 0, 20.135999999999999233, 0
20.135999999999999233, 0.99994045921878293992, 20.135999999999999233, 0, 20.135999999999999233, 0
20.149000000000000909, 0.99995990121259159533, 20.149000000000000909, 0, 20.149000000000000909, 0
20.169000000000000483, 0.99996261747430270628, 20.169000000000000483, 0, 20.169000000000000483, 0
20.208999999999999631, 0.99998095112512486171, 20.208999999999999631, 0, 20.208999999999999631, 0
20.208999999999999631, 0.99999928477594701715, 20.208999999999999631, 0, 20.208999999999999631, 0
20.251999999999998892, 0.99997747391884350687, 20.251999999999998892, 0, 20.251999999999998892, 0
20.251999999999998892, 0.99999621207149813618, 20.251999999999998892, 0, 20.251999999999998892, 0
20.292000000000001592, 1.0000015981962535605, 20.292000000000001592, 0, 20.292000000000001592, 0
20.292000000000001592, 1.0000142400904967754, 20.292000000000001592, 0, 20.292000000000001592, 0
20.335000000000000853, 1.0000318815650279802, 20.335000000000000853, 0, 20.335000000000000853, 0
20.335000000000000853, 1.000049523039559185, 20.335000000000000853, 0, 20.335000000000000853, 0
20.373000000000001108, 1.0000487935705846265, 20.373000000000001108, 0, 20.373000000000001108, 0
20.373000000000001108, 1.0000662106140660867, 20.373000000000001108, 0, 20.373000000000001108, 0
20.417999999999999261, 1.0000706024665382277, 20.417999999999999261, 0, 20.417999999999999261, 0
20.417999999999999261, 1.0000869874132145565, 20.417999999999999261, 0, 20.417999999999999261, 0
20.457999999999998408, 1.0000907736626867273, 20.457999999999998408, 0, 20.457999999999998408, 0
20.457999999999998408, 1.0001078564081502531, 20.457999999999998408, 0, 20.457999999999998408, 0
20.501999999999998892, 1.0001091033123783447, 20.501999999999998892, 0, 20.501999999999998892, 0
20.501999999999998892, 1.0001251381839482146, 20.501999999999998892, 0, 20.501999999999998892, 0
20.544000000000000483, 1.0001111397484019339, 20.544000000000000483, 0, 20.544000000000000483, 0
20.544000000000000483, 1.0001276309477800108, 20.544000000000000483, 0, 20.544000000000000483, 0
20.585000000000000853, 1.0000706691565564022, 20.585000000000000853, 0, 20.585000000000000853, 0
20.585000000000000853, 1.0000862720327041711, 20.585000000000000853, 0, 20.585000000000000853, 0
20.626999999999998892, 0.99999886226639334019, 20.626999999999998892, 0, 20.626999999999998892, 0
20.626999999999998892, 1.000013205383830206, 20.626999999999998892, 0, 20.626999999999998892, 0
20.670000000000001705, 0.9999512575011831883, 20.670000000000001705, 0, 20.670000000000001705, 0
20.670000000000001705, 0.99996398944316933211, 20.670000000000001705, 0, 20.670000000000001705, 0
20.670000000000001705, 0.99994305279997885982, 20.670000000000001705, 0, 20.670000000000001705, 0
20.711999999999999744, 0.99995603497065144172, 20.711999999999999744, 0, 20.711999999999999744, 0
20.711999999999999744, 0.99995556916578576256, 20.711999999999999744, 0, 20.711999999999999744, 0
20.730000000000000426, 0.99996773857910159489, 20.730000000000000426, 0, 20.730000000000000426, 0
20.748999999999998778, 0.99997434247015426489, 20.748999999999998778, 0, 20.748999999999998778, 0
20.792999999999999261, 0.99998771319758383846, 20.792999999999999261, 0, 20.792999999999999261, 0
20.792999999999999261, 0.99999711933913426609, 20.792999999999999261, 0, 20.792999999999999261, 0
20.832000000000000739, 1.0000098207638481451, 20.832000000000000739, 0, 20.832000000000000739, 0
