1676915000000,0.0073220697415313655,-9.396603162109292e-08
1676935000000,0.007322203349968639,-9.396811021966661e-08
1676956000000,0.007322343640743626,-9.397029240888127e-08
1676975000000,0.007322470572699163,-9.397226773786167e-08
1676995000000,0.007322604186315599,-9.397434758968382e-08
1677015000000,0.007322737801397674,-9.39764278879808e-08
1677035000000,0.007322871417872555,-9.397850811445862e-08
1677055000000,0.007323005036706334,-9.398058846510588e-08
1677075000000,0.007323138656686637,-9.398266884725159e-08
1677117000000,0.007323272278254473,-9.398474914393437e-08
1677118000000,0.007323405901280517,-9.398682967337806e-08
1677161000000,0.007323539525779665,-9.39889107052344e-08
1677162000000,0.0073236731492270024,-9.399099198354754e-08
1677205000000,0.007323806775792919,-9.399307352299288e-08
1677206000000,0.007323940403340563,-9.399515609489475e-08
1677249000000,0.007324074032654169,-9.399723935578346e-08
1677249000000,0.007324207664374867,-9.399932283696986e-08
1677297000000,0.007324341297130239,-9.400140598857514e-08
1677298000000,0.007324474931352313,-9.400348849468497e-08
1677298000000,0.007324608566855497,-9.400557114041655e-08
1677341000000,0.0073247422047840426,-9.400765425978128e-08
1677341000000,0.007324875843861655,-9.400973832332551e-08
1677355000000,0.007325009484520309,-9.401182280758139e-08
1677375000000,0.007325143126641647,-9.401390726223968e-08
1677417000000,0.00732527677015117,-9.401599111784951e-08
1677417000000,0.007325410415236482,-9.401807504784308e-08
1677461000000,0.007325544061795603,-9.402015889548032e-08
1677461000000,0.007325677707238979,-9.402224248059056e-08
1677505000000,0.007325811355843613,-9.402432686174543e-08
1677505000000,0.00732594500541663,-9.402641166512291e-08
1677549000000,0.0073260786567647465,-9.402849652272542e-08
1677549000000,0.007326218993221355,-9.403068570848734e-08
1677597000000,0.007326345965305863,-9.40326669698525e-08
1677597000000,0.007326479621562038,-9.403475263547803e-08
1677597000000,0.007326613279097944,-9.403683879560062e-08
1677641000000,0.007326746939060883,-9.403892458403667e-08
1677641000000,0.007326880600173098,-9.404101024319593e-08
1677655000000,0.007327014262865602,-9.40430962193715e-08
1677675000000,0.00732714792702173,-9.404518260308724e-08
1677721000000,0.007327281592651779,-9.404726922448168e-08
1677721000000,0.007327415257223518,-9.404935587021304e-08
1677769000000,0.007327548924919926,-9.405144195479986e-08
1677769000000,0.007327682593596795,-9.405352793542319e-08
1677813000000,0.007327816264041817,-9.405561433162135e-08
1677813000000,0.007327949935858382,-9.405770067043533e-08
1677856000000,0.007328083609191713,-9.405978631546642e-08
1677856000000,0.00732821728503411,-9.406187232094858e-08
1677856000000,0.007328350961851991,-9.406395845318598e-08
1677904000000,0.00732849132409026,-9.406614942457397e-08
1677904000000,0.007328618319607627,-9.406813162521126e-08
1677915000000,0.007328752001599532,-9.407021864994588e-08
1677935000000,0.007328885684722728,-9.40723064449276e-08
1677981000000,0.007329026053749569,-9.407449933111866e-08
1677981000000,0.007329153055663599,-9.407648417762994e-08
1678025000000,0.007329286743326506,-9.407857384235585e-08
1678025000000,0.007329420429945925,-9.408066327377508e-08
1678073000000,0.007329554119680522,-9.408275351141049e-08
1678073000000,0.007329687810396706,-9.408484353466419e-08
1678117000000,0.0073298215028813705,-9.40869339901521e-08
1678117000000,0.007329961881470952,-9.408912897734599e-08
1678117000000,0.00733008889211072,-9.409111460010516e-08
1678161000000,0.007330222589991391,-9.40932052010005e-08
1678161000000,0.007330356288850482,-9.409529582533813e-08
1678175000000,0.00733048998917776,-9.409738615778155e-08
1678195000000,0.0073306236908021885,-9.409947724223427e-08
1678237000000,0.007330757394845624,-9.410156904778951e-08
1678237000000,0.007330891100038228,-9.410366074838812e-08
1678285000000,0.007331024806809991,-9.410575261771043e-08
1678285000000,0.0073311585150478255,-9.410784475957624e-08
1678329000000,0.007331292224760769,-9.410993682025702e-08
1678329000000,0.007331425933407444,-9.411203003017452e-08
1678377000000,0.007331559645187095,-9.411412410807249e-08
1678377000000,0.007331693357943276,-9.411621865798318e-08
1678377000000,0.007331833758237064,-9.411841801023976e-08
1678425000000,0.007331960789288988,-9.412040792088593e-08
1678425000000,0.007332094507214853,-9.412250266935337e-08
1678435000000,0.0073322282266087575,-9.412459672083418e-08
1678455000000,0.007332361947391123,-9.412669107162457e-08
1678501000000,0.007332495670538788,-9.41287853124207e-08
1678501000000,0.007332629394834165,-9.413087999021832e-08
1678544000000,0.007332763120714558,-9.413297462173802e-08
1678545000000,0.00733289684805805,-9.413506930121818e-08
1678588000000,0.007333030576876972,-9.41371640611199e-08
1678589000000,0.00733316430462946,-9.41392588091828e-08
1678636000000,0.00733329803551566,-9.41413534258411e-08
1678637000000,0.0073334317673784165,-9.414344802694451e-08
1678637000000,0.00733356550101448,-9.414554375833041e-08
