timestamp,x,y
13334000000,3.562091540684885e-05,4.346266815647808e-11
13353000000,3.5671068033381e-05,4.352888844424478e-11
13373000000,3.57238617113373e-05,4.359846106390828e-11
13393000000,3.5776639025440844e-05,4.3668014285475565e-11
13414000000,3.5829454462884174e-05,4.37377468928496e-11
13433000000,3.588223569585399e-05,4.3807790212564065e-11
13453000000,3.593500960660872e-05,4.387781455100215e-11
13473000000,3.5987842259489895e-05,4.394808865826698e-11
13493000000,3.604062418980629e-05,4.4018607215400265e-11
13541000000,3.609344661004682e-05,4.408916006886423e-11
13541000000,3.614887082907711e-05,4.416344116053694e-11
13585000000,3.619906260968895e-05,4.4230784256304775e-11
13585000000,3.6251854942493464e-05,4.4301600893929976e-11
13629000000,3.6304675553823795e-05,4.4372807521474946e-11
13629000000,3.6357484195438895e-05,4.4443962472282955e-11
13677000000,3.641029478457248e-05,4.451502944424809e-11
13677000000,3.6463091685579335e-05,4.45862181513983e-11
13677000000,3.651592092795178e-05,4.465767621914993e-11
13721000000,3.656872146728315e-05,4.472920239155926e-11
13721000000,3.662419180210285e-05,4.48043529096689e-11
13733000000,3.66743549474757e-05,4.48723929593473e-11
13753000000,3.6727152571442435e-05,4.494365160721481e-11
13793000000,3.677999805493508e-05,4.5014825090732855e-11
13793000000,3.683280251529219e-05,4.5085816710655574e-11
13837000000,3.688564748031014e-05,4.5156806731558004e-11
13837000000,3.6938458447164526e-05,4.5227818488934946e-11
13881000000,3.699129400458977e-05,4.5299242598757746e-11
13881000000,3.704411931441842e-05,4.537082602157008e-11
13929000000,3.70969464150617e-05,4.544254394134327e-11
13929000000,3.714976208878215e-05,4.551432537379625e-11
13972000000,3.720260519161844e-05,4.558612426477074e-11
13973000000,3.7255424254923024e-05,4.565805925683902e-11
14017000000,3.730826835708827e-05,4.5730270078563134e-11
14017000000,3.736109021578659e-05,4.5802623238086047e-11
14017000000,3.741390731732952e-05,4.587487997795827e-11
14065000000,3.74667647271376e-05,4.594699506754029e-11
14065000000,3.7519587826922166e-05,4.601913717963079e-11
14073000000,3.75724453721317e-05,4.609152083517287e-11
14093000000,3.7625274341949955e-05,4.616389005947583e-11
14137000000,3.767812434109488e-05,4.623619932459284e-11
14137000000,3.7730965854707736e-05,4.630844599558841e-11
14185000000,3.778380904843211e-05,4.6380546568447226e-11
14185000000,3.7836642751896e-05,4.6452610163592104e-11
14229000000,3.7889499707066175e-05,4.6524781959987554e-11
14229000000,3.794233658574822e-05,4.659683588612054e-11
14277000000,3.7995169485534187e-05,4.6668693603159824e-11
14277000000,3.804803733178347e-05,4.674057804000518e-11
14277000000,3.8100875628664355e-05,4.681232234712193e-11
14325000000,3.8153738570347085e-05,4.688443832434549e-11
14325000000,3.82065795968726e-05,4.695652097490755e-11
14333000000,3.825944892861572e-05,4.702841782238637e-11
14353000000,3.831229522963057e-05,4.71003274964163e-11
14397000000,3.836515944526803e-05,4.7172367454720305e-11
14397000000,3.841801676009077e-05,4.724434295300014e-11
14444000000,3.847087567047098e-05,4.7316123864775896e-11
14445000000,3.8523726735679404e-05,4.7387861568393284e-11
14492000000,3.85765975134624e-05,4.745970359693173e-11
14493000000,3.862945156836944e-05,4.75314968575354e-11
14541000000,3.868232369836459e-05,4.760374831231474e-11
14541000000,3.8735180342568164e-05,4.767625389550977e-11
14541000000,3.8788033904198244e-05,4.7748603076798516e-11
14584000000,3.8840915868199654e-05,4.782077006346329e-11
14585000000,3.8893774104008245e-05,4.7892815593386464e-11
14593000000,3.894665727429867e-05,4.796476302619671e-11
14613000000,3.8999520363814494e-05,4.803638466585531e-11
14656000000,3.9052398899858815e-05,4.8107794931861904e-11
14657000000,3.910527169874164e-05,4.817905430699889e-11
14705000000,3.9158145996476715e-05,4.8250056820033315e-11
14705000000,3.921101382273316e-05,4.832103000965884e-11
14752000000,3.926389836708907e-05,4.839227710601356e-11
14753000000,3.9316769017449256e-05,4.846374444696113e-11
14796000000,3.936965503506215e-05,4.853510421094238e-11
14797000000,3.9422528185599726e-05,4.860624255142785e-11
14797000000,3.947539889957121e-05,4.867710367278357e-11
14840000000,3.95282933944239e-05,4.8748023613957583e-11
14841000000,3.9581168262285974e-05,4.8818915803867057e-11
14853000000,3.963406037415274e-05,4.8889742909936374e-11
14873000000,3.9686937722991134e-05,4.896068534791424e-11
14920000000,3.973983519428067e-05,4.903160804892549e-11
14920000000,3.979271693960001e-05,4.910232772222372e-11
14964000000,3.984561159854791e-05,4.917318222246844e-11
14964000000,3.989850179309543e-05,4.924420059633188e-11
15012000000,3.995139340975465e-05,4.9315349795421576e-11
15012000000,4.000427989203146e-05,4.938652742435019e-11
15060000000,4.0057180196965984e-05,4.945781029616656e-11
15060000000,4.011006933968902e-05,4.952934467525739e-11
15060000000,4.016297123600191e-05,4.960081797285092e-11
15104000000,4.021850731680285e-05,4.967571783932907e-11
15104000000,4.026875252142283e-05,4.9743241864481506e-11
15113000000,4.0321661550568574e-05,4.981448405708447e-11
15133000000,4.0374554932881294e-05,4.9885862607163653e-11
15176000000,0.0003310117454584799,3.025553570272402e-09
