timestamp,error
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,2.6165677240691377e-11
0,1.0879929314738753e-07
0,1.3528367297749233e-06
0,5.4148036035454645e-06
0,1.47438717926987e-05
0,3.2656394727597634e-05
0,6.335852326078084e-05
0,0.0001119417325966985
0,0.00018437482107988955
0,0.00026108628844196915
0,0.0004193485634588758
0,0.0005652007992469412
0,0.0008299754142120253
0,0.0010785287455643072
0,0.0014923815875598657
0,0.0018851111034746389
0,0.002324438744100985
0,0.0030475724611560484
900000000,0.0036973459882537296
901000000,0.00461030553838348
901000000,0.005491932267214237
901000000,0.006481485519182521
901000000,0.007540566106642654
901000000,0.008679853629163542
901000000,0.009902224204084913
1001000000,0.011197134010220685
1001000000,0.012581142972720873
1001000000,0.014035201852436273
1001000000,0.015580326459053443
1100000000,0.017193869092222907
1100000000,0.018899855465356243
1100000000,0.020690146077755923
1100000000,0.022532099286056494
1200000000,0.024478577031006008
1201000000,0.026492266865404804
1201000000,0.028593197172507762
1201000000,0.03077385444291139
1201000000,0.033043523889983994
1300000000,0.03537369340805965
1300000000,0.03780307614124671
1300000000,0.04029450664053015
1300000000,0.04288450429659842
1301000000,0.04553594509059847
1301000000,0.048286621225478554
1400000000,0.051123229300185674
1400000000,0.05399797621804572
1400000000,0.05698866756665937
1400000000,0.06004063240548386
1500000000,0.06318273675732397
1500000000,0.06656777597111703
1500000000,0.06971775847641848
1500000000,0.07308456010609053
1500000000,0.07655715438511584
1500000000,0.08008583082924914
1500000000,0.0837187737755002
1601000000,0.0874076273129409
1601000000,0.09120103973664044
1601000000,0.09508158193901393
1601000000,0.09898988428377602
1700000000,0.10302291842430548
1700000000,0.10711332506677942
1700000000,0.11129634550682829
1700000000,0.11555869865861351
1801000000,0.1199155085786323
1801000000,0.12432074796690849
1801000000,0.12883644003005276
1801000000,0.13340410778590492
1801000000,0.13808011702712916
1801000000,0.14280809871164668
1801000000,0.14764455544948624
1900000000,0.15253249137983624
1900000000,0.1575293193534018
1900000000,0.16261417971971168
1901000000,0.16771753198707118
2000000000,0.17295330732560024
2000000000,0.17824175301523343
2000000000,0.18362486433635322
2000000000,0.1890870063409553
2100000000,0.19464555076872309
