timestamp,x,y
15874000000,4.2246796956977945e-05,3.6540779828951156e-09
15894000000,4.229973934103994e-05,3.6587552267504358e-09
15914000000,4.235267971286647e-05,3.663432456980946e-09
15934000000,4.240562713551794e-05,3.668110755076179e-09
15954000000,4.2458569745434255e-05,3.672789015988189e-09
15974000000,4.2511511789178216e-05,3.677467520128447e-09
15994000000,4.256446336470965e-05,3.682146975766577e-09
16014000000,4.261740782185007e-05,3.6868260966969224e-09
16035000000,4.267036031739185e-05,3.691506192586854e-09
16078000000,4.2725954201282524e-05,3.6964201259615275e-09
16078000000,4.277626122176511e-05,3.7008669134285647e-09
16122000000,4.28292099763761e-05,3.7055475225818904e-09
16122000000,4.288215828448138e-05,3.7102282330387254e-09
16170000000,4.293511924778554e-05,3.7149102502102334e-09
16170000000,4.298807101135231e-05,3.7195916651736925e-09
16214000000,4.30410323490853e-05,3.724274439487512e-09
16214000000,4.309399013705942e-05,3.728957126419781e-09
16258000000,4.3146946577367795e-05,3.73364002526774e-09
16258000000,4.319990903294958e-05,3.738323745483914e-09
16258000000,4.325551569547375e-05,3.743241387037485e-09
16302000000,4.330582621280233e-05,3.747690858319001e-09
16302000000,4.335879238531257e-05,3.752375523413762e-09
16314000000,4.341175309120603e-05,3.757060152472107e-09
16334000000,4.346472047178753e-05,3.761745484065313e-09
16374000000,4.351768323122209e-05,3.766430366833137e-09
16418000000,4.357065250629944e-05,3.771116057249304e-09
16418000000,4.362361736230684e-05,3.775801592946251e-09
16418000000,4.367659040794143e-05,3.780488215340959e-09
16462000000,4.372955844136102e-05,3.785174730058106e-09
16462000000,4.378252632753468e-05,3.789861750030122e-09
16474000000,4.383550302328701e-05,3.794549498225142e-09
16494000000,4.3888476334106745e-05,3.799237095654924e-09
16538000000,4.394144865474484e-05,3.803924887607594e-09
16538000000,4.39944260151544e-05,3.808613607016132e-09
16582000000,4.404740051912166e-05,3.813302611792884e-09
16582000000,4.4100374963767306e-05,3.817992201932075e-09
16626000000,4.415335558952518e-05,3.822682388307165e-09
16626000000,4.4206332112987187e-05,3.827372313738186e-09
16674000000,4.42619630969962e-05,3.8322970673058596e-09
16674000000,4.431229268330338e-05,3.836752513560852e-09
16674000000,4.43652766251133e-05,3.841443187215308e-09
16722000000,4.441825717680059e-05,3.846133922567783e-09
16722000000,4.447124463597159e-05,3.850825883235085e-09
16734000000,4.4524228166219956e-05,3.85551775016978e-09
16754000000,4.457721174960643e-05,3.860209885911705e-09
