timestamp,x,y
590000000,0.0,0.0
609000000,0.0,0.0
629000000,0.0,0.0
649000000,0.0,0.0
669000000,0.0,0.0
689000000,0.0,0.0
709000000,0.0,0.0
729000000,0.0,0.0
749000000,0.0,0.0
769000000,0.0,0.0
811000000,-2.6398235234652824e-07,2.300201747862063e-11
811000000,0.0004575928618346742,-3.9879496248098255e-08
855000000,0.0025119509457248164,-6.768788036911743e-08
855000000,0.005414561311237892,2.3782701711432964e-06
899000000,0.008994401224674056,1.4919795028979218e-05
899000000,0.01363608800785318,5.433140301058745e-05
947000000,0.019354383168314605,0.00014581014777688268
947000000,0.02651915990040255,0.00033576556280323004
991000000,0.034214048420204125,0.0006418992855974304
991000000,0.04163108385568495,0.001067017585204621
991000000,0.053561232612698156,0.0019136544565356605
1039000000,0.06332042404168099,0.0028652424094927115
1039000000,0.07307850019806836,0.004033063950826441
1049000000,0.0887135232696482,0.0061077846599073985
1069000000,0.1006678534583489,0.008104746504779457
1111000000,0.11819198526054552,0.011304042087783612
1111000000,0.13228545560083774,0.014373754789976535
1155000000,0.15194999632227124,0.01901789767526278
1155000000,0.16816956250391565,0.023473677709568132
1199000000,0.18987883450657056,0.029995597132552777
1199000000,0.20828879803667194,0.03632836867813323
1243000000,0.2265305707460113,0.043289608592921594
1243000000,0.24542301946001602,0.05123086545928358
1287000000,0.26356846337159046,0.05961727224609105
1287000000,0.2814974655019626,0.06859920697178887
1331000000,0.2991718285180581,0.07819417831386723
1331000000,0.3163163357148585,0.08820988282482438
1331000000,0.3334106691800658,0.09879628858992705
1379000000,0.35009899643492803,0.10963362118372215
1379000000,0.3667990653784276,0.1208481971582796
1389000000,0.3831767105985467,0.13213174558039636
1409000000,0.3996259401047439,0.1437086645809963
1455000000,0.4157336676484067,0.15531234669159064
1455000000,0.4319099542661078,0.1672136780759816
1499000000,0.4479934780673549,0.17933195149729458
1499000000,0.46366124079373605,0.19146348079091488
1547000000,0.47932962613173974,0.20391940623442037
1547000000,0.4949018702309288,0.2166127440860578
1591000000,0.5102020666750234,0.22937569587861767
1591000000,0.5255386852428684,0.2423420457312946
1591000000,0.5408614260113943,0.2554068230488204
1635000000,0.5559358573794266,0.26831229033953097
1635000000,0.5712095140641836,0.2813964226805721
1649000000,0.5863266916650339,0.29434662973552445
1669000000,0.6016018709880212,0.30743322209217844
1715000000,0.6167173165613631,0.32038319748631644
1715000000,0.6319903689401972,0.3334693894158706
1759000000,0.6471101739765834,0.3464242823927067
1759000000,0.662380116521833,0.35951380596156174
1803000000,0.6776660220985682,0.37266150180449586
1803000000,0.6927620502803952,0.38578278590788373
1847000000,0.7078605811629795,0.3991854542788444
1847000000,0.7227652802217881,0.4128260381855963
1891000000,0.7381191339280416,0.4272663653986246
1891000000,0.7519283888443259,0.4405382517450191
1891000000,0.7661390009413324,0.45448489021506217
1934000000,0.7803655896422654,0.4686902920367893
1935000000,0.7945068304638117,0.48304640630045087
1949000000,0.808335866822032,0.4972938585991988
1969000000,0.8222534004880191,0.5118175353041571
2010000000,0.8359321751118127,0.5262898293782038
2011000000,0.8496366420041095,0.5410072569649899
2058000000,0.8632431792169396,0.5558761143472983
2058000000,0.8763889759512545,0.5705712547359272
2102000000,0.8896177506828672,0.5856757564666115
2102000000,0.9025533991937212,0.6007587398537341
2146000000,0.915442497510015,0.6160511057984576
2147000000,0.9288905703240341,0.6322591553916848
2190000000,0.9408511323198023,0.6469194375124109
2191000000,0.9534167846635121,0.6625411822583769
2191000000,0.9658740056497801,0.6783020825502952
2238000000,0.9780717210990241,0.6940332969443161
2238000000,0.9902322313559767,0.7100218180831933
2249000000,1.002157049010035,0.7259808050047483
2269000000,1.0140588153557202,0.7421637596561573
2310000000,1.0257377977054,0.7583083255071276
2310000000,1.0373836986083171,0.7746756703336409
2354000000,1.048920766432232,0.7911674233985112
2354000000,1.0601357813483947,0.8074729373372411
2402000000,1.0714091385719535,0.8240843772156473
2402000000,1.0825091227915393,0.8406011272808211
2450000000,1.0936445143688305,0.8572324771775819
2450000000,1.1048017481392876,0.8739069867135951
2450000000,1.1159788299473263,0.8906120475466648
2494000000,1.1270314622197741,0.9071504220095444
2494000000,1.138143519225613,0.9238760662160416
2509000000,1.148980850465741,0.940420182240738
2529000000,1.1597897644700852,0.9572719404037823
2570000000,1.1704381695309942,0.9741838252153618
2570000000,1.1810317300313864,0.9912201283991137
2614000000,1.191410763822534,1.0082218058397825
2614000000,1.2017233176582847,1.0254322147882964
2658000000,1.2119058284331992,1.0427584459405737
2658000000,1.2218598965003356,1.0600007031032057
2702000000,1.2317628740209356,1.0773944453096644
2702000000,1.2421098025258557,1.0957470015016426
2746000000,1.2513698101406532,1.1122816028833753
2746000000,1.2611556639888388,1.1297909296821005
2794000000,1.2709528927875993,1.1473295321659045
2794000000,1.2806799198258432,1.1647484427831325
2794000000,1.290469609110365,1.1822904123837465
2838000000,1.3001610663094896,1.199695069986551
2838000000,1.3098924083975525,1.2172519930721102
2849000000,1.3194953121870612,1.2347123889444038
2869000000,1.3290971153119047,1.2523295552839702
2910000000,1.3385714624939915,1.2698293961057239
2910000000,1.3481011924414184,1.2874653151723958
2954000000,1.3575669911678776,1.3049888968424916
2954000000,1.3670892839662123,1.3226141462862813
2998000000,1.376625297139536,1.3402630072935846
2998000000,1.3860867218322963,1.357773996803438
3042000000,1.395597752756328,1.3753746979154644
3042000000,1.4051269771541635,1.3930078660005312
3086000000,1.4146269723571399,1.410589078152805
3086000000,1.4241542459608947,1.4282377300186448
3130000000,1.4336684333341598,1.4459227007455107
3130000000,1.4431625897877165,1.4636637155832712
3130000000,1.4526158691067608,1.4814455954054193
3178000000,1.4623751958746398,1.499908605993658
3178000000,1.4712746470057203,1.5167840331251763
3189000000,1.4805767395377583,1.5344307160202448
3209000000,1.4899357880199857,1.5521846027507384
3250000000,1.499305569242107,1.5699598709499352
3250000000,1.5085824951271922,1.5875625545516892
3294000000,1.5179378855503243,1.6053155561619863
3294000000,1.5272476599334857,1.6229927515970373
3342000000,1.536559456588802,1.640702782401787
3342000000,1.545865168117053,1.6584608562271104
3386000000,1.555074790479344,1.6761469450315654
3386000000,1.564288619708767,1.6939310437140498
3429000000,1.5734906529604762,1.7117452853905792
3429000000,1.582623488893578,1.729436970624699
3429000000,1.591813799567714,1.747238531143296
3473000000,1.600966077960748,1.7649674205830075
3473000000,1.6101574487639718,1.78277109734178
3489000000,1.6193093728665149,1.8004993938198104
3509000000,1.628500598802881,1.8183029359208331
3553000000,1.6376469529452606,1.83602073705664
3553000000,1.6468334557406101,1.8538149946594034
3597000000,1.6560286599188014,1.8716263399326183
3597000000,1.6651711807461202,1.8893369985792607
3641000000,1.6743506237621593,1.907121756442383
3641000000,1.6835334351530162,1.924931163393605
3685000000,1.6927051177764054,1.9427670248514053
3685000000,1.7018256141900323,1.9605676261471263
3733000000,1.7109470481814704,1.9784405852466385
3733000000,1.720002838231334,1.9962442557359772
3733000000,1.729087118786312,2.0141302599762754
3781000000,1.7381342799752595,2.0319535154188855
3781000000,1.7476655389278,2.0507386154603613
3789000000,1.756255148454572,2.0676807644000257
3809000000,1.7653189598286143,2.085581373537052
3853000000,1.7743701858659273,2.103507235419985
3853000000,1.7832994717362392,2.121274040848762
3897000000,1.7922732959272913,2.1391960477240595
3897000000,1.8011722363315754,2.157003245897145
3941000000,1.8101070864306885,2.1748857846449705
3941000000,1.8190518732986745,2.1927876980126073
3989000000,1.827975192485722,2.210647099347218
3989000000,1.8369197882207913,2.2285483622337945
4037000000,1.8458709574332834,2.246462799431563
4037000000,1.8547832125763688,2.264300456786157
4037000000,1.8637307780825907,2.2822086832665884
4081000000,1.8730967037172568,2.3009556944060874
4081000000,1.8815959360613905,2.317968722995791
4089000000,1.8905266375411223,2.335847156357833
4109000000,1.8994735068098751,2.3537659207502735
4153000000,1.9083838061487537,2.3716266417473033
4153000000,1.9173177802402874,2.3895433673123505
4201000000,1.9262541820209118,2.407473757571719
4201000000,1.9351572406646265,2.4253688230586716
4245000000,1.9440651718921784,2.4433147195464815
4245000000,1.9529632104629115,2.46128065823883
4293000000,1.9618265853373382,2.4792153414860745
4293000000,1.9711420334749838,2.498091704211326
4293000000,1.9795662663195772,2.515185741426561
4337000000,1.9883898318602509,2.533119380621676
4337000000,1.9972249190464921,2.5511224880695904
4349000000,2.0059775768420987,2.5690132063155167
4369000000,2.0147589222246034,2.5870076467006218
4413000000,2.023469019087346,2.6048869211681756
4413000000,2.0322216728959295,2.6228591772044147
4457000000,2.040964677480569,2.640810925990423
4457000000,2.0497219121267234,2.658791044010381
4501000000,2.0584580837415083,2.676728209893459
4501000000,2.0672137833776225,2.6947050053579735
4549000000,2.07597406618991,2.7126912720703875
4549000000,2.0847023384701235,2.730611643007104
4593000000,2.093893079026076,2.7494816291145363
4593000000,2.1022128480553124,2.76656433865558
4593000000,2.110976526018102,2.7845541369961637
4641000000,2.1197334259938163,2.802523665763523
4641000000,2.1285022539921292,2.8205208259039445
4649000000,2.1372489048180254,2.8384818206493727
4669000000,2.146011876844046,2.8564822645522026
4713000000,2.1547542960911303,2.874442967246619
4713000000,2.1635124348766963,2.8924443497283714
4761000000,2.1722661055844084,2.9104584282120687
4761000000,2.180967662213448,2.928395538098799
4805000000,2.1896922391148927,2.946407330189936
4805000000,2.1984001915718463,2.9644057254822274
4849000000,2.207096821208663,2.982394931544892
4849000000,2.2157970636366633,3.000403502139265
4897000000,2.2244879828076014,3.018405869280594
4897000000,2.2331838756363434,3.036428710143408
4897000000,2.241881612981506,3.0544600909973054
4945000000,2.2505064636128056,3.0723331019243294
4945000000,2.259190609120386,3.090316799452832
4949000000,2.267881339994062,3.108310979723527
4969000000,2.276574516588472,3.1263093267928013
5017000000,2.285260644069965,3.144292933912417
5017000000,2.2939565678529297,3.1622969709302446
5060000000,2.302637227095986,3.180270954024122
5061000000,2.3113313172709677,3.198275299936671
5104000000,2.3200282510490853,3.216286514767385
5105000000,2.328713398561123,3.234269842276925
5148000000,2.3374158784764214,3.252280998645037
5149000000,2.346117519743569,3.2702860407882217
5196000000,2.3548186777289914,3.288293685238041
5197000000,2.363522934115449,3.306312139820617
5197000000,2.3722299651582253,3.324337134910952
5240000000,2.380917777366589,3.3423226793054472
5241000000,2.3896215877629716,3.3603444938198836
5249000000,2.3983060179308215,3.378336702193945
5270000000,2.4069981595223084,3.396362036153434
5316000000,2.4156705323391696,3.4143637643429696
5317000000,2.4247838181840797,3.433296501020554
5360000000,2.432997343113443,3.4503725698000243
5361000000,2.441662762652479,3.468395541700592
5404000000,2.450325750367218,3.486419871038726
5405000000,2.458991188001591,3.5044530011360613
5448000000,2.4676586524132285,3.5224919914801545
5449000000,2.476267703366596,3.540407327355202
5492000000,2.484918383419518,3.5584045197310155
5493000000,2.49357296873921,3.5764069327969077
5493000000,2.502230628380909,3.594413945317118
5536000000,2.5108830417760934,3.6124091849232762
5537000000,2.5195428992261726,3.630419973996465
5549000000,2.528201072379868,3.64842780599671
5569000000,2.536863831914025,3.6664455517734686
5616000000,2.54552916771472,3.684468959459313
5617000000,2.5541971836990425,3.702496429307999
5660000000,2.562861421402562,3.7205099483138278
5661000000,2.5715341687864286,3.7385387634185583
5708000000,2.5802079935919364,3.7565729100593366
5709000000,2.5888650868582777,3.774576079839435
5752000000,2.5975316782357103,3.792599391141151
5753000000,2.606201665540929,3.8106296750728594
5753000000,2.614862456654948,3.828642906089514
5796000000,2.623962249395761,3.847575095866448
5797000000,2.6321938514087937,3.8647101057845927
5809000000,2.640841442710886,3.8827206068487388
5829000000,2.64949797153263,3.900757867092012
5876000000,2.6581288632225144,3.9187463501487576
5877000000,2.666777305908861,3.9367733730809236
5920000000,2.6754270774290396,3.954804700969463
5921000000,2.6840696314486934,3.9728220381762966
5968000000,2.6927199528662737,3.9908556226841703
5969000000,2.701354068342178,4.008852950342134
6012000000,2.7099969238503654,4.026865813147758
6013000000,2.718643846433683,4.04488544969614
6013000000,2.72772540380677,4.063809800929307
6056000000,2.7359378505109775,4.080922797525469
6057000000,2.74458833053621,4.098948607155984
6069000000,2.7532431026127684,4.1169836046605175
6089000000,2.7618981004727865,4.135018629742442
6136000000,2.770546387469431,4.153038240420431
6137000000,2.779203151488595,4.17107260057493
6180000000,2.7878579881594936,4.18909857325979
6181000000,2.7965183334419415,4.207134729545521
6224000000,2.8051681480797788,4.225151538851432
6224000000,2.8138254265759746,4.2431853649099045
6268000000,2.8224842767501004,4.261222569500445
6268000000,2.831131842616137,4.279236142365597
6312000000,2.8397831820950863,4.297258775584701
6312000000,2.848436704360738,4.315288998458932
6312000000,2.8570772798061093,4.333297266701255
6356000000,2.8657246185710723,4.351323682342691
6356000000,2.874372437475983,4.369353556937642
6369000000,2.883007739888075,4.387358644399706
6390000000,2.8916528661169183,4.405384875950682
6436000000,2.9002993741684917,4.423414552973319
6436000000,2.908946922990631,4.441446912956327
6480000000,2.917605756649062,4.459503030650012
6480000000,2.926259732204241,4.477549043266741
6524000000,2.9349029506373125,4.49557181485847
6524000000,2.9435558558005304,4.513613528350647
6567000000,2.952210481050709,4.531657929266543
6568000000,2.9608508551237698,4.549672279821694
6611000000,2.969503233423635,4.567711468992548
6612000000,2.978148721432881,4.585735865836002
6612000000,2.9867968399916953,4.603764857723607
6655000000,2.995448025576564,4.621798678159924
6656000000,3.0041013546725797,4.639834627440322
6669000000,3.0127530122356334,4.6578641368769045
6689000000,3.0214086308683767,4.675901559306002
6732000000,3.0304892307444122,4.694827054015453
6732000000,3.039143029746207,4.7128641198508365
6775000000,3.047357597123733,4.729985445617916
6776000000,3.0560110525986355,4.748021008761985
6819000000,3.064665379164828,4.766059081795952
6819000000,3.0733063904077573,4.784071856810623
6863000000,3.0819563436994124,4.802106447033225
6863000000,3.0905892900631247,4.82010770439517
6907000000,3.099231621574045,4.83812943811585
6908000000,3.1078752263837077,4.85615436135178
6951000000,3.1165196562299537,4.874181423897881
6952000000,3.125164067845989,4.892208887703014
6952000000,3.1338098530012,4.910239599560973
6995000000,3.142464586179835,4.928289203087166
6996000000,3.151115191041222,4.946330308087864
7009000000,3.1597709385151065,4.9643820186923575
7029000000,3.168425222944079,4.982430528310913
7075000000,3.1770691412453993,5.000456990099362
7076000000,3.185720954225238,5.018499424706269
7119000000,3.194373932688194,5.036543813146142
7120000000,3.2030134146263167,5.054559382509969
7167000000,3.2116609807847367,5.072591019209785
7168000000,3.2207431150048373,5.0915277028292705
7211000000,3.2289617522679164,5.108662361822497
7212000000,3.237611946197542,5.126694350739848
7212000000,3.246264978204832,5.1447318966603
