timestamp,error
600000000,4.246530241483376e-05
601000000,4.239520234370959e-05
700000000,5.056720225896303e-05
700000000,0.0008344649693852453
700000000,0.00278966619163457
701000000,0.005963918400278237
701000000,0.010284624241583643
800000000,0.01572772185942099
800000000,0.02224995849727637
800000000,0.02979221281424031
800000000,0.038301941845098324
900000000,0.047698711285228526
900000000,0.057888698504851135
900000000,0.06875184527169202
901000000,0.08018636283139377
1000000000,0.09218059779807908
1000000000,0.10458633048609715
1000000000,0.1172482652076968
1000000000,0.13009170937145142
1000000000,0.14298610196365844
1000000000,0.15529557662330676
1000000000,0.1668894257021991
1101000000,0.17775813786423283
1101000000,0.18790237729953208
1101000000,0.19738825898300028
1101000000,0.2062447032264141
1200000000,0.21445481243170794
1200000000,0.2220095766314366
1200000000,0.22892261817505305
1200000000,0.23519744962417427
1201000000,0.24089634289168838
1201000000,0.24600245520605082
1300000000,0.25050010051640065
1300000000,0.2544045663378192
1300000000,0.2577621767330225
1300000000,0.260582357066949
1300000000,0.26286408712291487
1400000000,0.2646064997176106
1400000000,0.2658241846080336
1400000000,0.2665540756399655
1401000000,0.26679941577289246
1401000000,0.2665602543329334
1500000000,0.2658366477049899
1500000000,0.2646443378303361
1500000000,0.2630156737450416
1500000000,0.26095352349728534
1601000000,0.2584583104157634
1601000000,0.2555304174343718
1601000000,0.25218401910254634
1601000000,0.24843880736321056
1601000000,0.244294820827491
1601000000,0.23973276396193932
1700000000,0.2347722797939868
1700000000,0.22946139240070085
1700000000,0.22384720837864952
1700000000,0.21789339159403065
1700000000,0.21159837384921654
1800000000,0.20496288135726004
1800000000,0.1980041239049588
1800000000,0.19073736064367264
1800000000,0.18316621204855565
1900000000,0.17529119116365477
1901000000,0.1671132500539918
1901000000,0.1586473899382026
1901000000,0.14990551120232687
1901000000,0.14091416462597672
1901000000,0.13166530127603815
2000000000,0.12214622675533904
2000000000,0.11236402889367414
2000000000,0.10235205170904171
2001000000,0.09209251211109071
2001000000,0.08160001063706634
2101000000,0.07087491468537288
2101000000,0.0599250781310805
2101000000,0.04876471333353616
2101000000,0.037395868203763394
2200000000,0.025818772138261892
2200000000,0.014036985549749414
2200000000,0.0020599344184759616
2201000000,0.010104433492346687
2300000000,0.02245630003662613
2300000000,0.034995058541875124
2301000000,0.047719466349206874
2301000000,0.0606204232816826
2301000000,0.07368928705166722
2301000000,0.08689109305395726
2301000000,0.10026092426513467
2401000000,0.11383920653156543
2401000000,0.1275617031546179
2401000000,0.14138378096301008
2401000000,0.15532876259321515
2500000000,0.1694383632928418
2500000000,0.1837450865655874
2500000000,0.1981364013502418
2501000000,0.21264011883906453
2501000000,0.2272733904689419
2600000000,0.24203640322130315
2600000000,0.2569280404909742
2601000000,0.27194100669803256
2601000000,0.2870707140649409
2601000000,0.30231559890817983
2700000000,0.3176745194240489
2700000000,0.3331518863082923
2700000000,0.348733295113584
2700000000,0.3644062926858005
2700000000,0.38017515870497753
2700000000,0.39604241966686105
2801000000,0.4120054626647178
2801000000,0.42806209709786347
2801000000,0.44420629646894416
2801000000,0.46043949712539134
